Id,Comment,Label
873,Tha cho nhỏ đi mấy má,0
875,Mé hnao em nó đi 1 vòng lỵt mỗi con 1 phát . Rồi bỏ . Cho bõ tức,1
877,"Giới trẻ giờ nó xam nhiều cái, ảnh hưởng đến công vievt cuộc sống của ngta trong khi ngta co them ngo toi đâu, ko biết liem si la gi",0
879," NÓNG: Phía Jack lên tiếng phủ nhận phát ngôn của Thiên An, tố cô nhiều lần ngăn cản không cho Jack gặp con, đã gửi đơn kiến nghị lên toà án!",0
881,Jack mồm hát thiên lý chim thì dí thiên an à,0
883,"ý là tôi bị buồn cười khi thấy mọi người háo hức như thể nó giúp ích gì cho vn vậy =))) không đẹp trai, ngoài phốt bỏ con ra thì ti tỉ phốt khác, âm nhạc thì sến thôi rồi, ý là vn mình đâu thiếu người đẹp hơn tài hơn để sp đâu =))))",0
885,"Ai quay xe chứ t nhất quyết k quay xe đâu, mấy cm khịa Jack của t đều lên top hết rồi giờ k xoá hết được",0
887,Biết lựa thời cơ ngây mùa hè quá ha,0
889,Mình fan thời vụ.fe nào đông mình theo nha,0
891,"ý là k có drama này thì t cũng ghét ông này á:)).Ghét luôn cả mấy đứa fans trẻ trâu nữa, nên xin lỗi tui k quay xe làm đóm được đâu:))",0
893,Đủ wow đó,0
895,Được nước làm,0
897,Nguyễn Điệp Đội mũ bảo hiểm chưa người đẹp,0
899,Khối nghỉ hè chuẩn bị vào vị trí rồi kia kìa,0
901,Ảnh biết lựa thời điểm quá he,0
903,Khối nghỉ hè đang dần tiến vào cmt :)))))),0
905,Chú ngục mang tên giây 97,0
907,Ngoc Vo phe nào đông bà ơi,0
909,Thanh Vy thiệt ko dị bà Thơ,0
911,Chắc gì giấy khai sinh đã điền tên thằng cha mà đòi con mẹ cho gặp con :))),1
913,Nhưng đýt phát sáng nhé!,0
915,Nhận con thì k nhận xong đòi gặp,0
917,Thứ gái phá thai nhiều lần thì k phải dạng vừa,1
919,Lật mặt 9 biết làm gì rồi đó,0
921,Đèn neon cũng ko thể sáng bằng đom đóm đêm nay,0
923,Rồi ảnh liêm đi là thấy đuôi t phát sáng liền hâhha,0
925,T hiểu vì sao tháng 5 lại rét rồi,0
927,"Muốn thì tìm cách, ko muốn thì tại bị thì là",0
929,Như Hiền các đóm vừa nghỉ hè là ảnh lên bài liền =]],0
931,Ánh Linh bà sẽ là đóm chúa không,0
933,Không nuôi con rồi đòi gặp :))) đá dô lòn thể loại đàn ông tòi mà cứ nghĩ mình hay,2
935,Ảnh với fan ảnh làm như ảnh có 1 phốt này thôi á =))),0
937,"Gia Hân ê nha, coi bộ ck m liêm á",0
939,Phe nào thắng t theo phe đó,0
941,Ko nuôi mắc gì cho gặp,0
943,Có thôi đi không,0
945,K nhận con k cấp dưỡng mà đòi gặp. Có cl ý,1
947,Anh Maxx đít chúng mình chuẩn bị phát sáng lại r anh,0
949,"Ý là có nhận con k mà đòi gặp, có chu cấp không mà đòi gặp, là t t cũng k cho gặp",0
951,"Hè về. T hỏi là jack tụi bay có ngủ với nhiều con 1 lần k, có bắt nó pha.thai 2 lần k. Chứng minh được t đi bằng đầu",2
953,Jack không bao giờ bỏ con,0
955,Chồng em liêm quá em đi xoá cmt đây,0
957,Minh Quang m thấy đít t sáng k,1
959,Tại chị Phiến,0
971,Minh Quang Khanh Bùi t7 đi xem nhớ,0
975,ỏ đáng yêu quá cơ,0
977,Nguyễn Vũ Meo đi xem phim hem bạn iuuu,0
989,Bộ 3 này đổ bộ sân khấu có trụ nổi k,0
991,Văn Thị Phương Trinh đi Bảo Lộc kìa bạn ơiii,0
993,"Vy đang nhận xem tarot, inbox nhẹ nói chuyện cùng bài nha.",0
995,Mom ơi cho con đi coi Rhyder điiiii,0
997,Xịn xịn,0
999,"Hà Nội gió lạnh về nhưng concert SOOBIN  vẫn ""náo nhiệt"" ",0
1001,"Hiuhiu, đại loại thế này",0
1003,"Đây còn là tổ chức trong tuần rất nhiều b phải tan làm rồi mới đến đó, cuối tuần sẽ nhộn nhịp, đông vui tnao. Chúc concert ALL-ROUNDER của SOOBIN thành công rực rỡ",0
1005,Ai chưa tới tới liền đi ạ,0
1007,"Đầu tuần mà vẫn rất đông khán giả tới xem, mọi người thương Bin nhiều lắm",0
1009,Vé này free mà vip hơn kk,0
1019,"Đoàn di bom phải gọi bằng mẹe :))) 1 Ng,ànn, FI 6Oka nè",0
1021,Ohui đồ hen . Bởi ở Hàn mà ai nhờ mua đồ mà cũng ngại . Vn toàn bán rẻ hơn,0
1023,"Bởi vậy tui mới nói mp hàng hiệu mà giá VN thì chỉ có những kẻ làm hàng giả mới có giá chỉ bằng 1 phần 10,20 của hàng hiệu .",0
1025,Toàn thương hiệu nổi tiếng cả,0
1027,"ước gì mấy xưởng Mỹ Phẩm, thực phẩm chức năng, Collagen, Yến gì đó... ở SG cũng bị kiểm tra... để người dân ít bị lừa hơn ..!!!",0
1029,U là trời,0
1031,"Ohui luôn :)) order thì chị em toàn bảo sao đắt thế
ham rẻ thì chiuh",0
1033,Trời ơi,0
1035,ohui lancome đồ ko he,0
1037,"Ôi mẹ ơi! OHui, zo, obagi…",0
1039,Cho nó tù chung thân,0
1041,Trời ơi. Toàn hãng cao cấp,0
1043,Ác nhơn ghê,0
1045,"Bác Sĩ Huê có zo chị Huê ơi, mua ở chị cho yên tâm",0
1047,Boss kem trộn :))))),0
1049,tao bảo tao tu nhưng mà mấy con đõn lì này. tiên sư bố nhà màyyyyyyyyyy huỷ hoại cái thân xác tao chữa bao lâu không khỏi . xin thèeeee có chúa THÙUUUUUUU SUỐT QUẢNG ĐỜI CÒN LẠI amen,1
1051,"Loại làm ăn thất đức thế tử hình cũng xứng đáng. Người khác sử dụng cũng như mình sử dụng, làm ăn phải có tâm mới tồn tại đc",0
1053,mất tiền mua đồ giả bệnh thì thật. thôi cứ mặt mộc mà chơi. bán đồ thật xịn nguyên bill chụp xấu mọi ng chê đồ giả ảnh lung linh thì cứ đâm đầu vào mua. đồ thật toàn bị ế,0
1055,Bảo sao hàng chính hãng tiền triệu mà mấy nơi bán 3-400 k,0
1057,đáng sợ ghê á,0
1061,"Mấy tháng này đừng ai dại mà động vào Jack, fan của Jack vừa được nghỉ hè rồi",0
1063,"Nhưng mà anh chồng mới của chị cũng bocon mà :))) ko những 1 mà hẳn 2 đứa, ko chu cấp gì luôn :))) ráng hp nha chị",0
1065,1 mũi tên trúng 2 thèng bocon,0
1067,Ủa bữa lướt tóp tóp kêu chồng mới cũng bocon? Sao tùm lum tin,0
1069,"Chưa lắp não mà đã rep cmt rồi. Bản thân dù có tốt cỡ nào cũng ko nên đi phán xét vì mình là người nổi tiếng, huống hồ má này quá khứ cũng 3 chấm",0
1071,Tội jack,0
1073,Cũng là Jack,0
1075,đợi jack đính chính đi r bt ai hơn ai,0
1077,Tha cho anh tao đi,0
1085,chac đang chuẩn bị trưng dụng vũ khí quốc gia,0
1087,"Đại lễ duyệt binh 2/9 Việt Nam mình chưa có bút chì như của Nga thì thôi dắt tạm 2 vk ck này ra diễu cũng đc, sức nổ cũng ko thua kém gì :))))",0
1089,"Cứ ị đùn ra thế nhể,nhốt mịa luôn cho nhanh(dự là t2 tuần tới công bố
)",0
1091,"Hôm bữa thu body thì khách hỏi kcn có lỗi hong nói hong, 3 bữa sau thu hồi kcn khách hồi dầu gọi có lỗi hong cũng nói hong, 3 bữa sau nữa thu hồi dầu gọi",0
1093,Đã quá Tổ Quốc ơii:))),0
1095,Dạo này quân triều đình sờ gáy nhiều nhân vật máu mặt nhỉ,0
1097,Trang mình có đồ xinh,0
1099,Gòi tàn canh,0
1101,Pha phim,0
1103,Do con Đ D B nó thích số 8888 kkk,0
1105,Biến đi cho rảnh mắt.,1
1107,Quang Linh Thuỳ Tiên sắp có bạn,0
1109,Ngày đó thi được 10đ chứ không phải 8đ là không như vậy đâu nè,0
1111,Vợ chồng chị boom run rẩy đi là vừa :)))),0
1113,"Hồi đó thi ĐH làm luôn 10 điểm thì đã khác, ai bảo bỏ bài chỉ làm một nửa để hôm này thành ra thế này",0
1115,Dạo này truy quét mạnh nhỉ.,0
1117,"Goc của đoàn di bôm mạnh lắm cậu di bơm là e cua mẹ di
bơm con chú cua di bom là e cua ba di bom.",0
1119,Tàn hình chuyến này,0
1121,Dừa lòng t lắm,0
1123,bắt hết đi cho xã hội nhờ,1
1125,Chúc chị bình an,0
1127,Năm nay năm gì z chèn hóng,0
1129,toàn bọn nổi tiếng lợi dụng tên tuổi làm bừa,0
1133,"Thế giới 8 tỷ người mà đôi tiên đồng ngọc nữ này nó tìm được nhau. Tạo hoá quá tuyệt vời, cứu được 2 mảnh đời khác ko phải gặp 2 má",0
1135,"Rùm beng như thế mà dám đỡ đạn cho bom thì thật là nhân văn…quả này sợ là đi hơi xa… thôi vc BV muốn ăn ngon gì thì tranh thủ ăn, đi nghỉ dưỡng cùng các con dần2 ko sợ vài bữa nữa ko có cơ hội á!",0
1137,Tổ CA đang check var… khả năng pen cho Juventus rất cao,0
1139,Lớ ngớ là chết đòn với Bộ ngay,0
1141,Kì này ô GĐ sở kỷ luật là vừa,0
1143,"Bom này nguy hiểm quá, cần được công an bảo vệ 24/24…",0
1145,"Còn hoàng hường nữa, vẫn chưa thấy cqcn sờ gáy nhỉ, thuốc xương khớp,và các thể loại chữa bách bệnh của nhà hoàng hường",0
1147,Ăn no rồi diễn kịch cho dân xem à khinh thường EQ tụi này zậy,1
1149,"Sở phải nhờ BCA vào cuộc, như vậy thì đỡ mất lòng anh em. Bắt hàng giả ở đâu, chứ ở ĐN thì lại chưa bắt được ai",0
1151,Hắc bạch vô thường của showbiz,0
1153,Còn Phạm Thoại có vẻ êm rồi nhỉ,0
1155,50 xuống còn 2.4 chưa được 5% mà ko phải hàng giả chỉ là kém chất lượng thì chịu luôn r :)) thế ql chắc cũng bị oan,0
1157,nó sản xuất hàng giả khác gì team chị em Rọt đâu mà không cho đi tù =)),0
1159,Dem việc thiẹn nguỵen ra trục lợi làm bình phong,0
1161,"Từ không có dấu hiệu hình sự mà chuyển sang thành chưa phát hiện sai phạm chuyển sang cơ quan điều tra để check var là thấy hơi toang toang rồi
vck lựu đạn đợi ngày chiến thần đọc lệnh ghé nhà.",0
1163,"Vầng, trước đó dầu gội bị cấm lưu hành bị tiêu hủy thì nó lên bài bảo kiểu như là bị tiêu hủy là do nó tự kiểm tra định kỳ tự phát hiện rồi tự báo Bộ Y tế mang đi tiêu hủy còn những sản phẩm khác vẫn đảm bảo chất lượng thậm chí dầu gội lô khác vẫn ô kê… See more",0
1165,CA miền Nam tham nhũng quá nhiều. Thật đáng buồn khi ko đặt lợi ích người dân lên hàng đầu. Thật khốn nạn,1
1167,"Từ không thành chưa, từ chưa rồi sẽ thành có",0
1169,"Chỉ số chống nắng chưa bằng 1/20 so với công bố k phải là hàng gi.ả sao? Bao nhiêu thương hiệu nổi tiếng, lâu đời k dùng lại cứ thích dùng mấy loại ki.nh khủng này.",0
1171,2.4 là chống nắng dữ chưa? Càng chống càng đen à,0
1175,Sở y tế đồng nai cắn rồi mà nuốt ko trôi. Nên đành phải sửa. Hy vọng làm luôn thằng ra văn bản,2
1177,"Đồng Nai bao che lâu quá, giờ tính bưng bít nhưng coi bộ khó thoát",0
1179,U trời,0
1181,Sở lụm vụ này cao ak nha. Nên phán xòn giờ đi sửa,0
1183,Nếu Di Boom mà ko có tội thì làm ơn thả luôn đám Quanh Linh ra đi chứ đứa nhốt đứa ko nó ko công bằng cho bọn lừa đảo,2
1191,Xịn quá a #SOOBIN ơiii,0
1195,chúc mừng a #SOOBIN #SOOBINxYADEA,0
1197,Giả vờ wow cho vui nhé,0
1199,Chào đón đại sứ #YADEA #YadeaVietNam #Xemaydienthongminh #YadeaVekoo #LAMCHUTUONGLAI #YADEAVIETNAMxSOOBIN,0
1203,Anh tui!!!! #YADEA #YadeaVietNam #Xemaydienthongminh #YadeaVekoo #LAMCHUTUONGLAI #YADEAVIETNAMxSOOBIN,0
1205,Job xịn,0
1207,"Chúc mừng #SOOBIN và #YADEA, hợp tác thành công nha",0
1209,Ái chà chà,0
1211,Hãng nay đuong lưỡi bò phai k,0
1213,Nguyễn Hoàng Hải Yến Xịn chưa kaka,0
1215,Về xin chồng tiền mua xe ngay mới được,0
1219,Như học sinh cấp 3,0
1221,Xịn he,0
1223,Đây mới toàn năng nhé,0
1229,Sự kết hợp hoàn hảo,0
1231,Chúc mừng SOOBIN và Yadea,0
1233,Mê ai như là mê anhhhh,0
1235,"Xịn xò lunn anh SOOBIN ơiii, chúc mừng a SOOBIN trở thành đại sứ của YADEA
#YADEA #YadeaVietNam #Xemaydienthongminh #XemaydienYADEA #LAMCHUTUONGLAI #YADEAVIETNAMxSOOBIN",0
1241,Thế là hút thuốc giả có ung thư như thuốc thật k,0
1243,ủa thế thuốc lá giả hút có độc hơn thuốc lá thật không. nếu không độc thì hút oke mà,0
1245,"Đình Trường hút cho lắm vào
béo bở gì đâu",0
1247,"Nữa nè, còn nữa. Bên các nhà hàng, khách sạn, quán xá tấc cả sẽ đi hết. Công an Kinh Tế của Bộ Trung Ương vào cuộc",0
1249,Ck t cũng góp phần khá nhiều vào loại này rồi,0
1251,"Giờ cái gì cũng giả hết,ung thư tăng mạnh",0
1253,Lấy độc trị độc thôi maaa,0
1255,Dkm hoang mang thế,2
1259,Chạy đâu cho thoát,0
1261,Vương Nguyễn hút cho lắm đi,0
1263,"dân hút thuốc đã phổi đã như cái rổ rồi, mấy bây còn chơi thuốc lá giả nữa chắc mỗi lỗ như cái tô, quà tàn ác",0
1265,Có khi thuốc lá giả lại ko độc hại như thuốc lá thật =)),0
1267,Cứ thế mà phát huy thôi.,0
1269,Giờ gì cũng giả.chỉ có lòng xe điếu giả là thật,0
1271,Giờ đề xuất ai buôn hay sản xuất hàng giả thì cho tụi nó dùng tại chỗ luôn dùng tới hết thì thôi,0
1273,U là trời,0
1275,Á đù . thuốc thật và thuốc giả khác nhau đúng cái là đéo phải nhà máy thăng long sản xuất thôi chứ còn tốc độ die chắc vẫn giống nhau,0
1277,Thuốc lá thật thì K thật. Còn thuốc lá giả thì K giả à,0
1279,"Thuốc thật hút bị ug thư ,còn thuốc giả chắc k bị đâu :))",0
1281,"Bạn kiểu: hút cỡ đó rồi mà nó ko chết :))), mà nó đâu có biết mỗi tối nó hút xong t xã ra lại :)))",0
1283,"Thuốc thật thì độc hại, thế thuốc giả là như nào nhỉ. K độc hại hay gì",0
1285,Lâu giờ hút thăng long,0
1287,Đến thuốc lá cũng giả rồi. Năm nay ai mở bát mà mát tay thế,0
1289,Duy Côngg đừng bao giờ hút thuốc nữa không thì ra đường ở dùm,0
1291,"Các bác nào mà hút thuốc thăng long,xem tin này chắc rén ,vì tiền mà chuyện gì cũng lm",0
1293,Ck tui toàn thanh long hút riết hèn gì ...,0
1295,"Thuốc lá giả vẫn là thuốc lá nhưng được làm gia công, giống như các hộ gia đình tự quấn tự bán nhg dán mác Thăng Long thì bán dc số lượng lớn hơn, dễ phân phối hơn. Tất nhiên làm thủ công thì độc hơn thuốc là thường chứ mấy ní... sao cứ đi thắc mắc có độc k là sao?",0
1297,Gì cũng giả mẹ mỗi nghèo là thật hài vãi,0
1299,Gì cũng giả dc,0
1301,Ờ cái này làm giả cungz đc./)),0
1303,Bùi Hường gấp đôi sự ung thư,0
1305,Nghiện cũng k yên,0
1307,Hút thuốc giả= độc,0
1309,Phúc Trường hút nữa đi,0
1311,Bùi Tuấn hút lắm vào,0
1313,Đức Thân hút lắm vào,0
1317,"Hoàng Quân đù, thuốc lá thật hút vào UT thì thuốc giả chắc là k bị đâu nhỉ",0
1319,Huy Anh hút k để em lấy mấy thùng về cho,0
1321,Bài báo này có thật ko,0
1323,Lê Đức lâu ni hút đồ giả đó,0
1325,Tử hình bọn này,2
1327,Hiệp Trống cố lên,0
1329,Triệt phá dùm đường dây 555 giả luôn nhen chứ t mua dính giả quài t ứccccc,0
1331,Tien Nguyen ai nói m k giả,0
1333,Hhaa cho chít,0
1335,Quân Nguyễn hút cũng ko dc yên thân,0
1337,Xuân Đức hút thuốc giả sau này bệnh giả kkk,0
1339,Phương Khải chet me chua,0
1341,Hoang Anh Thăng Long kìa a Huân ơiiiii Dung Phan,0
1343,Hút TL để ko có giả,0
1345,Đến với vn thế giới hàng loại 2,0
1347,Mạnh Đức hút cho cố vô đi :))),0
1349,Hút đẫy vào Vũ Ngọc Khoa,0
1351,Hiển Cúnn phì phèo ít thôi,0
1353,Đại Ma Mướp thuốc giả có độc như thuốc thật không nhỉ,0
1355,Xuan Mien đây hút cho nhiều vào,0
1357,Van Tich coi nè,0
1359,Phạm Sơn coi mà hút,0
1361,Giả cái gói nào nó giá trị xí được ko anh chị,0
1363,Con bà nhà chúng mày. Đề nghị nhà nước bỏ tù bắt 2 vợ chồng nó mỗi ngày hút hết 1 bao. Bao giờ hút hết 109 thùng đó mới đc thả,2
1365,may quá m đ hút thuốc lá,0
1367,Trần Mạnh Hùng cai cấy tui nhờ,0
1369,"Đã hút thuốc là mang bệnh vào người rồi, nay chúng nó còn làm thuốc giả, không biết nên vui hay nên cười.",0
1371,Riết rồi chỉ có sự nghèo khổ của mình là thật thôi,0
1373,Eric Do thuốc giả thôi nên ko lo ung thư,0
1375,"Hồ Điệp ê hút đi, t cho tiền mua hòm nè",2
1377,Sợ vãi Mạnh Lê,0
1379,Hoang Ha đây này,0
1381,Thăng long là giả nhưng thăng thiên là thật,0
1383,Tất Thành hút,0
1385,Nam Nguyễn Nam ytam nhé. Hút thuốc giả thì chỉ bị ung thư giả thôi,0
1387,Trịnh Tùng hút thật nhiềuu zô,0
1389,Nguyễn Tiến Dũngthăng long cũng có hàng giả thì chịu r,0
