Id,Label,Comment
429,0,Hay lắm! Mấy mùa k thấy nó khá lên đc
430,1,Khổ thân thằng bé Thua cứ đổi tại nó chắc áp lực quá éo chịu nổi phải dứt áo ra đi .. Khổ vl
431,0,Bye
432,0,cái ngày mà hơn một nửa fan lol việt đợi 
433,2,Kick thằng zin luôn đc k z  nhìn đánh chán vl
434,0,Hoàng Anhh chỉ có GAM MB mới có thể thoả lấp vị trí này
435,0,Thành công nhất luôn mà
436,2,"DIT ME , TUYET VOIIIIIIIII"
437,2,Thằng này bị Gam kick thì chỉ có giải nghệ chứ đánh cặk gì nữa
438,0,Vừa có thông báo về cái bình luận cũ.qua bảng tin xem thấy tin này lun..
439,0,Nhân tố tạo đột biến cho team bạn
440,0,Đi cg đc đi tìm sp hay hơn tâm lý vững hơn
441,0,"Vẫn còn Playcool mà. Sao các bạn phải welcome người khác nhỉ
"
442,0,thời khắc lịch sử của GAM!!
443,0,Cam on vi da den
444,0,Này mới gọi là bị kich nè
445,0,Se Style
446,0,Nai-cừ!
447,0,thầy bói xem voi
448,0,Bần quá
449,0,ko biet doi nao se dung cam tuyen Ad nay
450,1,Onetrick vừa ngu vừa lì thì cook là phải rồi
451,0,"Có người đến, có người đi và có người ở lại
bai bai xì ke"
452,0,tầm này ai pressing GAM nữa  qua pressing SE tới hết mùa nào ae 
453,0,Adc thay thế là ai nhỉ
454,1,Ngu thì out thôi chứ s đc
455,0,"Gam slayder , gam ren rồi tôi fan gam kể từ đây "
456,0,chuẩn bị Slayder dô rồi 
457,1,Mấy thằng hlv . Đần sao nhỉ thắng tí khịa đâu r
458,0,k là nó lại E 1 phát về nước
459,0,Trần Tuấn Kiệt đi thôi
460,0,T lại nghĩ GAM pudding nha
461,0,Ad vô địch vcs không biết đánh aphe 
462,0,mang Ruler về đây
463,1," mùa hè gam k vô địch , thì ae lại vào cmt hôi cúp style "
464,1,Cục tạ đã đi
465,0,Nhật Minh welcome tướng quân thôi
466,0,wellcome phan trang adc wellcome nokap jungle
467,0,Tấn Tú tạm biệt sì tai
468,0,Gam Slayder 
469,0,Đi là quá xứng đáng
470,0,"Giữ lại bie kích ông này có phải hợp lý hơn không, dù hơi muộn nhưng thấy tk làm rất gì ok luôn"
471,0,Thoát pét sing
472,0,me cai cach a nay e ve nuoc
473,0,tiếc 1 tài năng
474,0,Gam cần i
475,0,Và từ đó k ai gánh sờ ti nữa
476,1,"dog has mom, go home"
477,2,Cútt và đừng vào đội vsc nào nữa nóng mắt vch~~
478,0,"T biết ngay mà, công thì chán thủ cũng chả ra gì"
479,0,Tks U slayder đến từ SE 
480,0,cái E định mệnh
481,0,Minh Quân vô địch thế giới r
482,0,Thai Son Nguyen E từ London về Việt Nam 
483,0,Khánh thời tới
484,0,Người ta đi rồi mà còn chửi  đúng ác
485,0,Phát súng đầu Lê Hoàng Hiệp
486,0,Sofm ơi gam cần a
487,0,"Quý Nguyễn thằng này best Zeri nè, k có E qa tường bỏ chạy đâuu"
488,0,Chào em trai
489,1,Xạ thủ hôi cúp cook
490,0,"Ad tay to carry team, dàn chắn thì chất lượng r"
491,1,Rùi còn lissandra sao sốp. Kick thì kick nốt lun đi chớ sốp
492,1,Welcome artemis mẹ rồi
493,0,Đỗ Lâm ngài phong cách
494,0,"slayder về gam đi, se không có ren coi như bỏ rồi"
495,0,Hóng Thank You Levi!
496,0,Slayder GAM cần anhhh
497,0,bắt buộc rồi
498,0,Gam Mbeo
499,0,"Gam mua Shogun là phải mua lun Taki mới đúng bài, cặp này nó vừa combat vừa chửi nhau"
500,0,T thấy có cái thằng Ouzi tài năng trẻ đội j đó đánh cũng cháy lắm rất ấn tượng nếu được trau dồi thêm
501,0,Ruler gam cần a
502,0,Nguyễn Đức slayder shogun
503,0,GAM cần các anh
504,0,Thế thì shougun về GAM chắc rồi
505,0,SE Sờ tai lè
506,0,Hay lắm
507,0,out la ro
508,0,Minh Huyền hiến tế cậu bé lướt E ra khỏi team 
509,0,Thay cặp bot của Gam là vừa đẹp
510,0,Welcome to Shogun thôi !
511,0,Không có gì bất ngờ
512,0,Giờ là Slayder hoặc Shogun Taki thôi chứ cũng chả nghĩ ra ông ad nào ngon
513,1,nước đi đúng đắng của GAM kick thêm thằng mid nữa là perfect
514,1,cho thằng Kati cút luôn là đẹp
515,0,"Shogun, Slayder. GAM cần hai anhhhhhhh"
516,0,gam shigun
517,0,Trận đó best gánh team
518,0,quá bất ngờ
519,0,Ngon
520,0,GAM chuẩn bị welcome DarkKnight. Một thành viên đến từ SSG  Chuẩn xạ thủ quốc tế Nguyễn Phúc Gia Bảo
521,0,Shogun hay slayder nhờ hay GAM Cường 7 núi
522,0,Phải mà hồi đó Slayder về Gam thì câu chuyện khác rồi. Giờ Slayder có về thì Gam cũng yếu rồi. Nói chung đôn bọn trẻ lên đánh cho gọn.
523,0,Ơn giời
524,0,Hơi buồn. Nhma Shogunnnnnn
525,0,A mú gam cần a
526,0,lướt E về nước luôn mà
527,0,Tướng quân tới chơi bro
528,2,Đánh như bán độ 
529,0,Game shogun gam ren thì thôi như 1 vụ nổ
530,0,Huỳnh Phúc Duy anh sì tai cụa em
531,0,Phạm Hải cầm kaisa hay Jinx vào thay kìa 
532,0,"Luân Thành mùa sau là của t, ko lói nhìu"
533,0,Thank you kati nữa là đẹp
534,0,cuối cùng cũng đến ngày này
535,0,sao kh cho styel thêm 1 cơ hội vậy GAM
536,0,Cơ hội ngóc đầu dậy của VCS đây rồi
537,0,Ngày ấy đã đến
538,0,Đúng là ngày này kiểu gì cũng tới
539,0,Ya sure chắn chắn là như z rồi
540,0,real
541,1,AD hôi cúp
542,0,Đổi mid nữa thì ok nè
543,0,Trọng Hiếu SE vs GAM trên mặt trận chuyển nhượng : 1-0 cho GAM
544,0,Em rank số 1 vn ứng tuyển vị trí đi rừng thay levi được k ad min. E đồng 1 300 trận ạ
545,0,quá đã
546,0,đang gánh hay mà out roi : 
547,0,"chúc ông ẻm những điều tốt đẹp trong hành trình mới , tiếc vì một cái kết ko đẹp"
548,1,Trần Quân đánh v cook là phải 
549,0,Gam shogun 
550,0,Hnaht Iah vo dich roi
551,0,Gia Bảo gam artemis hả
552,1,Cuối cùng cx kick yeahhh
553,0,"nay mình có việc, cần nhượng lại 2 vé chung kết msi xem Bin đấm 369"
554,0,Thanh Vu sao rời thế
555,0,cam on vi da den
556,0,shogun gam cần anh
557,0,Chia tay 2 Sơn một lượt luôn hả
558,0,Tuấn Khoa chiều mới nói xong 
559,0,GAM Slayder thôi 
560,0,Hết cứu
561,0,Sờ ti le đi được đến đây cũng là khá xa rồi
562,0,Cám ơn tks
563,1,xạ thủ thành công nhất tại GAM Nghe cừi ẻ
564,0,và đó là GAM Shogun
565,0,Trong số xạ thủ tuyệt vời thì c7n là 1 lựa chon sáng suốt
566,0,To Dang thời tới
567,0,Hay tuyệt vời 10 điểm
568,0,Xuan Quang vào vị trí đó ngồi đi b
569,2,Style GAM đéo cần ông
570,1,Bye 1 thằng ngu
571,0,Lướt qua tường bỏ rơi đồng đội kk
572,0,Rồi có mua anh xạ thủ rút kiếm ở ngực ko ạ
573,0,Trần Minh Lợi vậy là GAM mùa sau mạnh hơn rồi đó 
574,0,Tran Tuan lựa chọn sáng suốt
575,0,chúng toi cần Gam Didkid
576,1,Khu vực cmt này như cái đảo rác
577,0,GAM CÒ
578,0,Trường An tiên tri 
579,0,ko bất ngờ lắm
580,0,Đúng rồi như này là vô địch CKTG luôn ấy chứ
581,0,Shogun em ở đâu
582,0,E ra khỏi Gam
583,0,"Kick luôn Kati, DNK cho em với Nguyễn Công Thành xin 2 slot mid, rừng với ạ. Bảo đảm MSI 2024 là của GAM"
584,0,Còn ngài kati
585,0,Anh Minh the cho no di e
586,0,ae t không quá bất ngờ Huy Vũ Lê
587,1,Ngu thì cút
588,0,Ra thế giới mà bể tướng mỗi Zeri với Jinx thì chơi gì
589,0,Gam ren+gam slayder lag đẹp cái bài
590,0,Shogun hay eddie đây
591,0,Hơi muộn. Chia tay sớm
592,2,"Vừa lòng các bố chưa, haha cc haha lắm"
593,0,An An sờ tai
594,0,Nguyễn Hữu Tuấn như drama mấy ngày nay
595,0,Tế thần
596,0,noway về à
597,2,Dê tế thần à có cái l nhá gân đàm
598,1,kick thật 
599,0,Tàii du z
600,0,Welcome Taki với Shogun nữa là đẹp
601,0,Quang Nguyên thay qn vô đi tranh cúp cktg
602,0,Kiều Đức mê cái cách a này E ra khỏi team
603,0,Style khó tìm được đội mois
604,0,Chúng ta cần slayder 
605,0,em đã sẵn sàng r ạ
606,1,Đánh ngu mà còn chửi Faker nữa thì cút
607,0,anh bay hơi xa
608,0,Wellcom Slayder
609,0,"Ren qua chơi xạ thủ nhé, tin ko chuẩn"
610,0,Khi nào tới anh này z
611,0,Slayderrrrrrrrrr
612,0,Báo vãi ò
613,0,Hoàng An quăn champ Zeri 
614,1,"Hôi cúp levi , đánh thì ngu mà suốt ngày tự ái , rời đi là đúng r "
615,0,Tuyển AD chứ đừng cho slaycool đánh AD nha
616,0,"Style đi ai sẽ thể hiện được pha E chạy xong đi bộ về tự sát đây, anh ấy là 1 huyền thoại"
617,1,Gam con ko bênh ad weakside nữa đi
618,0,Welcome Shogun
619,0,Ai lấy thx này về đc thì mới hay nè
620,0,Ad:C7N
621,0,Sp:Trunglee
622,0,Trần Minh Khoa người thứ high
623,1,"Style cook, shogun về là oke"
624,0,Welcome Shogun đk ad
625,0,mê 
626,0,Shotgun
627,0,"Nhân Thành GAM sắp ký hợp đồng với t rồi đấy,lo mà sp những game cuối cho t đàng vào "
628,0,Được
629,0,Đưa playcool lên đi chứ t mệt quá
630,0,Nai sừ
631,0,Gam slayder
632,0,Cái này đưa ra là đúng mà  sáng tối gì nữa rành rành vậy rồi
633,1,k có trình thì cook
634,0,Tạm biệt style hãy cố gắng lên nhé
635,0,GAM hhiep
636,0,Huỳnh Vĩ welcome Sờ tai lè
637,0,Đúng gòi. Tạo đột biến bằng cách E chạy khỏi giao tranh nhìn đồng đội lên bảng xong giờ E ra khỏi GAM luôn
638,2,cook cmmd
639,1,Bye si tạ
640,0,thoát bờ rét xin thành công Đình Sơn
641,0,"Buồn nhỉ kick style về còn ai khác thay nữa à, tui muốn cả vcs đều đi lên chứ không phải gom hết tuyển thủ về Gam như bayernliga"
642,0,Vỗ tay vỗ tay
643,0,Mở tiệc thôi anh chị em GAM FAN
644,0,Tin vui nhất trong ngày kkk
645,0,Trần Quốc Tùng đi 
646,1,Và thế là chim cook
647,0,Gam shogun nào kkk
648,0,"Anh em bị đánh, tao bỏ chạy"
649,0,I'm ready!
650,1,chim cooooooooooook
651,0,divkid gam cần anh
652,1,giải tán luôn mẹ team đi
653,0,Đào Ngọc Thịnh te than
654,0,Thêm một gia cát lượng nữa là đẹp
655,0,Đuổi hết ah
656,0,Siuuuuuu
657,0,CHIEU MO SLAYDER LA DEP
658,0,Tôi nghĩ là slayder về
659,0,"Châu Lê Phúc đây rồi , thứ t muốn thấy đây roài "
660,0,Thằng nhỏ bị out rồi
661,0,đây rồiiiiiiiiiii
662,0,Style hay thế mà kích
663,1,Sa tợn
664,0,"Lướt mấy trăm cái cmt k thấy cái nào thương tiếc
chắc là do vì bạn xứng đáng"
665,0,Tuyển Slayder điiiiiiiii
666,0,TUYỆT VỜIIIIII
667,0,Nai xưg
668,0,GAM TN
669,0,Phan Hưng áp lực dư luận 
670,0,Thịnh Phạm ơn giời
671,0,xin 1 slot di mid gam oi
672,0,Hà Phi Tiến shogun về là pinggggg
673,0,Tuyển Slayder mang Bie về quá đẹp
674,0,Tuyệt vời
675,0,Shogun Taki . Y zì
676,0,cơ hội chỉ đến 1 lần thôi Nguyễn Duy
677,0,Thiên Hậu siuuuuu
678,0,100% Gam Slayder có thông báo vào đây cmt
679,0,Giờ meta bot mà bot yếu quá sao chơi lại
680,0,Chờ mỡii
681,0,Slayderrrrr
682,0,Phú Thịnh gam cần ô
683,0,Gam shogun
684,0,Đức Nghĩa bùng lổ
685,0,T ko ngạc nhiên gì luôn 
686,0,Gam cần ông Nguyen Dau
687,0,Levi với kiaya đỡ mỏi vai rồi
688,1,Quang Vũ cut' r
689,0,hốt slayder + ngài Ren về
690,2,Vkl người giữ gôn à anh  Thành Vũ
691,0,Bị kick r
692,0,Cho em hỏi chổ để đăng ký vô slot ad chính ạ
693,1,Hồ Đắc Toàn chim cúc luônnn
694,1,Xuân Hoàng kick vội a phong cách 
695,0,Nên làm từ lâu rồi
696,0,Anh Le Lạc Gia Trần Minh Hoàng Võ Phong cách đi cùng warzone
697,0,Trần Ngọc Thắng gam cần chúng ta bạn ơi
698,0,welcome Kais
699,0,Còn kati nữa
700,0,Nguyễn Thắng nên viết đơn ứng tuyển vị trí ad ko nhỉ
701,0,Đem thằng đơ zìa đi
702,0,Qo Cường rồi ha GAM Shogun
703,0,"Trình kém,gánh nặng của team thì nên loại bỏ"
704,0,ted1 gogo
705,1,Hoài Ân thiế mie r 
706,0,Tung Anh Nguyen mang Shogun đến đâyyyy 
707,0,Haizz
708,0,Kiên Penta đây rồiiiii
709,2,Đánh max cmn óc 
710,0,Cúng cuồi ngày này cx tới
711,0,tuyệt vời đấy
712,0,Ko sao đâu có thực lực mới buồn
713,0,ngonnnnnn
714,0,Mùa này chia tay hết
715,1,MSI xong là cook luônn
716,0,Hơi trễ
717,0,Hết vi
718,0,Siuuuuu
719,0,Đỗ Nhật Quang gam cần tôi
720,0,"GAM_Ren, GAM_Slayder"
721,0,Danh Tr Nguyễn Minh Khôi mê cái cách a này E zeri 
722,0,Không hình xăm
723,0,Không khoe khoang
724,0,Không tóc tai màu mè… 
725,0,"Nếu mà GAM Taki thì sẽ là Slayder, còn GAM Ren thì s ta"
726,1,chim lượn ngay
727,1,Cútttt
728,0,Tuấn Minh kìa anh
729,0,quyết định chưa bao giờ sáng suốt như thế
730,2,"Khi nào thì thank you kati, đi mid nhạt nhẽo vcl"
731,0,shogun
732,0,Phạm Thế Châu Nhanh bạn ơi
733,0,Gam không cần anh
734,0,Shogun thôi
735,0,Phạm Quân đây chính là thứ tôi cần
736,1,Nguyễn Thanh Việt ứng tuyển thay xạ thủ no mom đi bạn 
737,0,tế chín 
738,1,"chấn bé đù, lướt 1 phát từ MSI cook khỏi GAM luôn"
739,0,Welcome Shogun:3
740,0,Thái Sơn Nguyễn Tuấn Dũng style lướt qua tường mà lướt ra khỏi GAM luôn tụi m ạ
741,0,"Kỳ Nguyễn SE style, GAM slayder thì chắc bỏ xem giải quá"
742,0,slayderrrr
743,0,Slayder
744,1,mua thêm 1 thằng mid mới nữa để xoay tua chứ mỗi kati ra quốc tế mặt xanh như đít nhái thì lại toang nữa
745,0,thankiu cường 7 núi
746,0,Triệu Vỹ cuối cùng thì
747,0,gay' dơ
748,0,đi thôi 
749,0,Thích cái cách em trai thoát pressing 
750,0,Anh Duy thứ t cần
751,0,"ad shogun, hlv Ren"
752,0,Chưa có thông báo lì vai à
753,0,Tlong vô GAM là chắc r
754,1,Hải Nguyễn nấu ăn rồi 
755,0,Nguyễn Châu cuối cùng thì 
756,0,Hoàng Triều đúng công thức r
757,0,Quá tuyệt vời mình sẽ lại ủng hộ gam
758,0,Ak dù dù
759,1,say bye chấn bé đù
760,0,Gòi gòi 
761,0,Biết nhận ra điểm yếu rồi đấy
762,0,Nguyễn Minh Giang ngày nầy cũng tới
763,0,Gam vs Se thay nhau ct tuyển thủ à.
764,0,Sofm comeback xạ thủ
765,0,Vũ Minh Đức  sắp t thấy lạ lạ dấu hiệu vô địch thế giới
766,1,Cút sớm hơn là ngon r
767,0,Vũ Minh Thái Dương đi rồi bạn
768,0,Đến lúc debut rùi!!! Gam Time. Im Readyyyy!!!
769,1,Lê Quốc Duy báo đần đi rồi anh duy 
770,0,"troi oi dok. a""c wa z"
771,1,Mày xứng đáng phải cook đó Style à
772,1,Mùa sau Sivir trong tay C7N thì Slayder đáu ra mái
773,0,siuuuuuuuuuuuuu
774,1,"Cach de thoat presssing , la cut style"
775,0,"Giải nghệ dc rồi, vô địch cũng nhiều"
776,0,Ngon 
777,0,Vu Bui ngày này tới hơi nhanh nhỉ
778,0,yeah siuuuu
779,1,Đoàn Tuyển cook lun ròi 
780,1,Nguyễn Huy Hoàng đáng ra bọn gân đầm nên làm sớm hơn 
781,0,Quang Vinh GAM SHOGUN DAY ROI
782,0,Trần Quốc Vương GAM cần t rồi 
783,0,thank you style
784,0,e qua tường xong e ra khỏi team luôn Hoàng Văn Thắng
785,1,dog no mom go home
786,0,đợi lâu lắm r
787,0,Mua 7 núi về thay kati đi 
788,1,Cho thằng đần Kati chim cút luôn đi
789,0,Nguyễn Hoàng Kim Khả apply vô làm ad quốc dân
790,0,Chau Gia Huy có hope đi cktg r
791,0,Shogun or Slayder
792,0,Hợp lí vcl  nguyên team lủng mỗi ông này
793,0,Bảo Nguyễn ngày đẹp trời của Gam con
794,1,Hoang Anh Vu cook luôn
795,1,Nguyễn Thịnh người đánh ổn định nhất đã cook
796,0,ngolll
797,0,Trí Huỳnh Nguyễn Duy An mê cái cách đội này timing 
798,0,chia tay là đúng
799,0,Đăng Khoa  tưởng là levi
800,0,Hàn Minh se style và gam slayder
801,0,Welcome Slayder 
802,0,Việt Hoàng welcome xa thu phong cach
803,0,Tài Quách xin slayder
804,0,Trần Đức Huy thời m tới r kìa
805,1,Xứng đáng cút
806,0,GAM thoikhacgiaomua Lê Hữu Duy
807,0,Duy Nguyễn ai sẽ là ad của GAM đâyyy
808,1,Đức Minh bi kick
809,0,Trần Quangsiuuu
810,0,Thế Anh farewell luôn 
811,0,Lương Công Hiếu không sớm thì muộn 
812,1,Phúc Hoàng chính thức cook luôn
813,0,Cường 7 Núi. GAM Esports LoL cần anh
814,1,Bạn xứng đáng bị kick 
815,0,pls buy slayder
816,1,Nguyễn Hùng báo thủ cook r 
817,0,Thank you 1 champ zeri
818,0,Phạm Trung Đức thoát pressing 
819,0,"+1 REN, +1 Slayder, GAMTIME"
820,0,Welcome to gam sogun
821,0,Mở đường cho tướng quân à 
822,0,đánh gà quá đi là đúng .
823,1,Thịnh Gia bị kick rồi
824,0,Đc đi MSI vs CKTG và vô địch mấy lần là ngon r
825,0,Minh Thành fan Gam thôi anh ơi
826,1,Cook 
827,0,Hoai Vinh Gam.Shogun
828,0,Nhật Minh vo dich roi
829,1,"Cút gấp ,"
830,0,Thay sớm thì k thay
831,0,Chúc Ngọc Đông Shogun nhể 
832,0,Còn thằng Kati nữa
833,0,+1 GAM Shogun thôi Trần Anh Khoa
834,0,Hữu Chức Phan Và đó là GAM Chuk8sonh
835,0,Hiệp Lý hên quá sắp hết đần rồi 
836,0,Hồ Hoàn Hảo quá dễ đoán
837,0,cam on sty1e
838,1,clm bùn z
839,0,Phúc Khánh Hoàng nduy đã sẵn sàng
840,0,niceee
841,0,K bất ngờ Ngô Trần Nguyên Quân
842,1,Dung Manh cook luôn
843,0,Quốc Khánh đoán dc phần nào
844,0, t biet ngay
